episode,reward_sum,reward_ma_10,policy_loss,entropy,aux_loss,behavior_aux_loss,total_loss
801.0,0.905,0.905,-0.05539483204483986,1.304884433746338,1.2795920372009277,0.8455790877342224,0.4880659580230713
802.0,-0.213,0.34600000000000003,-0.13689176738262177,1.1853694915771484,1.3266870975494385,1.3378692865371704,0.5282638669013977
803.0,-1.26,-0.18933333333333333,-0.05691230297088623,1.233748197555542,1.4399617910385132,0.8314164876937866,0.5887532234191895
804.0,0.73,0.0405,-0.0869479849934578,1.2618175745010376,1.25648033618927,1.0981040000915527,0.5293557643890381
805.0,-0.128,0.0068000000000000005,0.14242778718471527,1.1862592697143555,1.1633963584899902,0.6999009847640991,0.6073935031890869
806.0,-1.232,-0.19966666666666666,-0.09228520095348358,1.263871431350708,1.146723747253418,0.8865340948104858,0.4814179539680481
807.0,-1.24,-0.3482857142857143,-0.17591486871242523,1.4437458515167236,1.436169981956482,1.067326307296753,0.4745488166809082
808.0,0.762,-0.2095,0.2712234854698181,1.2398473024368286,1.1820461750030518,1.6204090118408203,0.982530951499939
809.0,0.846,-0.09222222222222222,0.09043493121862411,1.100676417350769,1.0255898237228394,0.6341997981071472,0.575275719165802
810.0,-1.291,-0.2121,-0.4553108215332031,1.1184074878692627,1.8414819240570068,0.4687907099723816,0.20384657382965088
811.0,0.852,-0.21739999999999998,-0.1313512921333313,1.1640570163726807,1.7484840154647827,0.6650694608688354,0.6231437921524048
812.0,-1.216,-0.3177,-0.0643041729927063,1.246010661125183,1.137345552444458,0.939852774143219,0.5296574234962463
813.0,0.85,-0.10669999999999999,-0.297638475894928,1.1134305000305176,1.527599573135376,1.753870964050293,0.5925440192222595
814.0,0.881,-0.09159999999999999,-0.05722055211663246,1.1449564695358276,1.1530025005340576,1.0833609104156494,0.5644349455833435
815.0,-1.29,-0.20779999999999998,0.3112083375453949,1.2558832168579102,1.414121150970459,0.6826050281524658,0.9149974584579468
816.0,-1.2429999999999999,-0.2089,0.33596178889274597,1.155038833618164,1.449724555015564,0.6210297346115112,0.9448096752166748
817.0,-0.874,-0.17229999999999998,-0.04177509993314743,1.0954465866088867,1.684495449066162,1.0227222442626953,0.7390320301055908
818.0,0.861,-0.1624,0.26878780126571655,1.1638553142547607,1.3268424272537231,1.2982186079025269,0.9253473281860352
819.0,-0.8069999999999999,-0.3277,0.01956060342490673,1.145634412765503,1.1436539888381958,0.7566369771957397,0.5949172973632812
820.0,-0.253,-0.2239,-0.15492857992649078,1.1557390689849854,2.1628689765930176,0.6477258801460266,0.5794946551322937
821.0,-1.312,-0.44029999999999997,-0.06860186904668808,1.3590790033340454,1.3292356729507446,0.9589059948921204,0.5916128158569336
822.0,-1.295,-0.44820000000000004,-0.46126776933670044,1.155456781387329,1.3451133966445923,1.0340213775634766,0.15319691598415375
