episode,reward_sum,reward_ma_10,policy_loss,entropy,aux_loss,behavior_aux_loss,total_loss
801.0,-1.28,-1.28,-0.07074504345655441,1.3239997625350952,1.4349952936172485,0.9781584143638611,0.6175612807273865
802.0,-0.2,-0.74,-0.07944516092538834,0.9110679626464844,1.3658393621444702,0.40810197591781616,0.3658558130264282
803.0,0.89,-0.19666666666666668,0.2881757616996765,1.0618071556091309,1.0952767133712769,1.065990924835205,0.906234622001648
804.0,0.502,-0.022000000000000006,0.0072832899168133736,1.2501585483551025,1.4289982318878174,2.6455206871032715,1.0395146608352661
805.0,-0.75,-0.16760000000000003,0.3960080146789551,0.9710654020309448,1.1834416389465332,2.622901201248169,1.350924015045166
806.0,0.851,0.002166666666666659,-0.3581755757331848,1.1875497102737427,1.197107195854187,1.0537612438201904,0.27736228704452515
807.0,0.885,0.12828571428571428,0.030708394944667816,1.0753403902053833,1.1956883668899536,0.6798170804977417,0.5212326049804688
808.0,0.716,0.20174999999999998,0.13154464960098267,1.2629539966583252,1.2252932786941528,1.3312537670135498,0.779328465461731
809.0,0.871,0.2761111111111111,-0.4065591096878052,1.0841174125671387,1.0663704872131348,0.7176189422607422,0.1059897169470787
810.0,-0.601,0.18839999999999998,0.10695794969797134,1.2213952541351318,1.4759916067123413,2.63981294631958,1.141922950744629
811.0,-1.27,0.18939999999999999,0.325269877910614,1.4321222305297852,1.647630214691162,1.145725131034851,1.1106336116790771
812.0,-1.232,0.0862,0.19409266114234924,1.3741527795791626,1.1689636707305908,0.9742892384529114,0.7985800504684448
813.0,0.815,0.07869999999999999,-0.3563682734966278,1.1584185361862183,1.4688758850097656,2.6627695560455322,0.7519930601119995
814.0,-0.22,0.006499999999999992,-0.14919547736644745,0.9974439740180969,1.1483397483825684,2.734318256378174,0.8318929672241211
815.0,0.885,0.16999999999999998,-0.3839606046676636,1.0217708349227905,1.1746529340744019,0.5218627452850342,0.0678345337510109
816.0,-1.267,-0.04179999999999999,-0.36337825655937195,1.3144336938858032,1.20510995388031,0.8174841403961182,0.24064680933952332
817.0,-0.76,-0.2063,0.031947869807481766,1.0906810760498047,1.5102972984313965,0.8624779582023621,0.7244564890861511
