episode,reward_sum,reward_ma_10,policy_loss,entropy,aux_loss,behavior_aux_loss,total_loss
801.0,0.885,0.885,-0.48783397674560547,1.0456385612487793,1.3152648210525513,0.7458794713020325,0.04939475655555725
802.0,-0.8,0.04249999999999998,0.39754897356033325,0.8810392618179321,1.261669397354126,0.39687201380729675,0.8137131929397583
803.0,-1.269,-0.39466666666666667,0.1176038458943367,1.177843689918518,1.4428855180740356,0.9470955729484558,0.7924046516418457
804.0,-0.507,-0.42274999999999996,-0.1352860927581787,1.1271648406982422,1.5288870334625244,2.7938640117645264,0.9617193341255188
805.0,-0.258,-0.3898,-0.38589999079704285,0.864616870880127,1.1368540525436401,3.1418375968933105,0.6853602528572083
806.0,-1.252,-0.5335,0.11791560798883438,1.2196851968765259,1.1427021026611328,0.799575686454773,0.6732889413833618
807.0,0.89,-0.3301428571428571,-0.398767352104187,1.1314756870269775,1.3090617656707764,0.790330171585083,0.1496415138244629
808.0,0.527,-0.22299999999999998,-0.12089885771274567,1.153320074081421,1.0901225805282593,1.2210389375686646,0.459475040435791
809.0,0.889,-0.09944444444444443,0.049488265067338943,1.0268356800079346,1.0254663228988647,0.7234935164451599,0.5434723496437073
810.0,-0.628,-0.1523,0.06393852084875107,1.1980561017990112,1.6321685314178467,2.547900438308716,1.11098051071167
811.0,0.85,-0.1558,-0.29746025800704956,1.005229115486145,1.5351375341415405,0.6649826169013977,0.361159086227417
812.0,0.948,0.019000000000000006,0.1907246708869934,1.0395972728729248,1.237015962600708,0.7748739123344421,0.7862212657928467
813.0,-1.3,0.01589999999999999,-0.9614191055297852,1.0897811651229858,1.4264984130859375,0.5099829435348511,-0.3605431616306305
814.0,-0.245,0.04209999999999999,-0.2482409030199051,0.8954657316207886,1.2000163793563843,2.928699493408203,0.7962781190872192
815.0,0.865,0.1544,-0.41711902618408203,1.0327829122543335,1.3137681484222412,0.5624560713768005,0.09196546673774719
816.0,-1.238,0.1558,0.18239450454711914,1.180182695388794,1.3195313215255737,0.6795581579208374,0.7761421203613281
817.0,-0.76,-0.009200000000000009,-0.016394371166825294,1.0652024745941162,1.7146559953689575,0.9249566197395325,0.7505890727043152
818.0,-0.2,-0.08190000000000001,-0.3849469721317291,0.9520844221115112,1.1891677379608154,0.4537612497806549,0.02633769065141678
819.0,-0.76,-0.2468,-0.09777778387069702,1.033654808998108,1.1911412477493286,0.7463683485984802,0.49366146326065063
820.0,-0.27,-0.21100000000000002,0.04706631600856781,0.9503269195556641,1.972475290298462,2.9158596992492676,1.2698767185211182
821.0,0.99,-0.197,-0.22289404273033142,1.0609872341156006,1.2815525531768799,0.7243295311927795,0.350053071975708
822.0,-0.22,-0.31379999999999997,-0.20396168529987335,0.9550542831420898,1.185491919517517,0.434706449508667,0.20179560780525208
823.0,-1.3,-0.31379999999999997,-0.022831901907920837,1.1470849514007568,1.2471647262573242,0.8827565908432007,0.5794550180435181
824.0,0.65,-0.2243,-0.11833661049604416,1.2076356410980225,1.284395456314087,2.4599997997283936,0.850572407245636
825.0,-0.74,-0.3848,0.15917979180812836,1.0217844247817993,1.345184326171875,2.4222402572631836,1.1053781509399414
826.0,-1.264,-0.3874,0.15850059688091278,1.1789242029190063,1.1310280561447144,0.8594004511833191,0.7279060482978821
827.0,0.89,-0.22240000000000001,-0.3518589437007904,1.0209068059921265,1.2934296131134033,0.6647433042526245,0.17159615457057953
828.0,0.815,-0.12090000000000001,0.027302464470267296,1.268089771270752,1.2372223138809204,1.4688361883163452,0.7205173969268799
829.0,0.889,0.044,-0.1925085186958313,1.001816749572754,0.9383113980293274,0.6662375926971436,0.262470543384552
830.0,0.62,0.13299999999999998,-0.0953141525387764,1.2226115465164185,1.7233372926712036,2.1171770095825195,0.8861426115036011
831.0,0.845,0.11849999999999998,-0.21137626469135284,1.0130540132522583,1.3380763530731201,0.709376871585846,0.389056921005249
832.0,-1.2229999999999999,0.018200000000000004,-0.030621379613876343,1.2357170581817627,1.123128056526184,0.8656542897224426,0.5424206256866455
