episode,reward_sum,reward_ma_10,policy_loss,entropy,aux_loss,total_loss
1.0,-0.68,-0.68,0.031278207898139954,1.0948880910873413,0.0,0.020329326391220093
2.0,-0.97,-0.825,0.007286449894309044,1.0940970182418823,0.0,-0.0036545200273394585
3.0,-1.04,-0.8966666666666666,-0.04137621074914932,1.0962622165679932,0.0,-0.05233883112668991
4.0,-0.92,-0.9025000000000001,-0.007024301681667566,1.0951985120773315,0.0,-0.01797628588974476
5.0,-1.06,-0.9339999999999999,0.018793201074004173,1.0965601205825806,0.0,0.007827600464224815
