episode,reward_sum,reward_ma_10,policy_loss,entropy,aux_loss,behavior_aux_loss,total_loss
801.0,0.833,0.833,-0.1034899428486824,1.157904863357544,1.1760828495025635,0.7595838308334351,0.3952392339706421
802.0,-0.214,0.3095,-0.14427274465560913,1.0952918529510498,1.3060096502304077,1.3617432117462158,0.551085889339447
803.0,0.845,0.488,-0.3109726011753082,1.0171937942504883,0.8856296539306641,1.1939809322357178,0.26477089524269104
804.0,0.575,0.5097499999999999,-0.16650526225566864,1.3485742807388306,1.1962782144546509,1.490420937538147,0.547892153263092
805.0,-0.128,0.3822,-0.11628979444503784,1.0141992568969727,1.0187251567840576,0.4634856581687927,0.2539692223072052
806.0,-1.252,0.10983333333333332,0.3781619369983673,1.247971534729004,1.1000220775604248,0.8661311268806458,0.933258593082428
807.0,0.8,0.2084285714285714,-0.25216642022132874,1.1834807395935059,1.3017253875732422,0.7985756397247314,0.34227454662323
808.0,-1.248,0.026374999999999992,-0.23497068881988525,1.1756311655044556,1.2926685810089111,1.4672634601593018,0.471393346786499
809.0,0.903,0.12377777777777776,-0.48100602626800537,1.031394600868225,0.8478823304176331,0.6071715354919434,-0.062337517738342285
810.0,-1.354,-0.024000000000000014,0.0075814626179635525,1.2136870622634888,1.858040452003479,0.5569177865982056,0.7440767288208008
811.0,0.83,-0.024300000000000013,-0.46720337867736816,1.1708818674087524,1.4857897758483887,0.873990535736084,0.22287309169769287
812.0,0.902,0.08729999999999999,-0.40385133028030396,1.0878294706344604,1.2429667711257935,0.6630081534385681,0.188726544380188
813.0,-1.28,-0.12520000000000003,-0.4829607605934143,1.1799520254135132,1.5000578165054321,0.6174899339675903,0.15688195824623108
814.0,-1.255,-0.3082,-0.6558371782302856,1.0207008123397827,1.4780774116516113,0.9310988187789917,0.004488930106163025
815.0,0.86,-0.20939999999999998,-0.45471981167793274,1.1223703622817993,1.1675496101379395,0.5730133652687073,0.006963476538658142
816.0,0.973,0.0131,0.15810346603393555,1.0127159357070923,0.8329667448997498,1.1436926126480103,0.7037398815155029
817.0,-0.705,-0.13740000000000002,0.3992902934551239,1.0146607160568237,1.8776887655258179,1.0271257162094116,1.2049351930618286
818.0,-1.248,-0.13740000000000002,0.14877855777740479,1.1568348407745361,1.3650648593902588,1.1692918539047241,0.796418309211731
819.0,-0.79,-0.30670000000000003,0.05467931181192398,1.0365211963653564,1.2286255359649658,0.6453871130943298,0.6077916026115417
820.0,-0.211,-0.1924,-0.11394806206226349,1.1014868021011353,2.223884105682373,0.5427463054656982,0.5763218402862549
821.0,0.875,-0.1879,-0.3862941861152649,1.055861234664917,1.086424708366394,0.6462289094924927,0.06088470667600632
822.0,-0.171,-0.2952,-0.10276855528354645,1.0418548583984375,1.2912003993988037,1.321455717086792,0.5808693170547485
823.0,0.9,-0.07719999999999999,-0.1396731436252594,1.0147063732147217,0.8140853643417358,1.2474260330200195,0.4422127604484558
824.0,0.659,0.1142,-0.08162856101989746,1.2994886636734009,1.3524519205093384,1.1406054496765137,0.564453661441803
825.0,0.727,0.10089999999999999,-0.13348914682865143,1.158531665802002,1.0715001821517944,0.6081457734107971,0.3221030533313751
826.0,-1.275,-0.12389999999999998,0.384111613035202,1.2853256464004517,1.104121208190918,1.0126056671142578,0.9783517122268677
827.0,0.865,0.033100000000000004,-0.18783563375473022,1.0957012176513672,1.097238540649414,0.6887263655662537,0.27148765325546265
828.0,0.579,0.2158,0.02965594083070755,1.2930529117584229,1.1122468709945679,1.5097066164016724,0.6880970597267151
