episode,reward_sum,reward_ma_10,policy_loss,entropy,aux_loss,behavior_aux_loss,total_loss
801.0,0.865,0.865,-0.2838194668292999,1.1420406103134155,1.283542513847351,0.8081465363502502,0.26352596282958984
802.0,-0.116,0.3745,-0.12669961154460907,1.0133212804794312,1.275546669960022,1.3732995986938477,0.535831868648529
803.0,0.87,0.5396666666666666,-0.29282912611961365,0.8877803683280945,0.8196890354156494,1.14456307888031,0.26633310317993164
804.0,0.726,0.5862499999999999,-0.4820331633090973,1.1459698677062988,1.1047581434249878,1.7386168241500854,0.3001022934913635
805.0,-0.192,0.4306,-0.002749314997345209,1.0736196041107178,1.0810441970825195,0.528862476348877,0.41542160511016846
806.0,-1.232,0.1535,-0.039858411997556686,1.1702605485916138,1.073418378829956,0.858066737651825,0.5086977481842041
807.0,0.885,0.258,-0.4075419306755066,1.0983328819274902,1.3798059225082397,0.8125689625740051,0.1834714561700821
808.0,0.837,0.330375,-0.06334147602319717,1.1529464721679688,1.4810070991516113,2.4774169921875,1.0042598247528076
809.0,-1.234,0.15655555555555556,0.5037270784378052,1.1583586931228638,1.2069790363311768,0.7494993805885315,1.0539952516555786
810.0,0.741,0.215,-0.12593631446361542,1.1780754327774048,1.9928696155548096,1.3275032043457031,0.7465788125991821
811.0,0.82,0.2105,-0.1331055462360382,0.9627019762992859,1.1520764827728271,0.9654091000556946,0.48426514863967896
812.0,0.95,0.3171,-0.048171550035476685,0.9301987886428833,1.2414655685424805,0.5216256380081177,0.49063876271247864
813.0,0.85,0.3151,-0.2667638659477234,1.0002199411392212,1.8478305339813232,2.2854554653167725,0.8577997088432312
814.0,-0.234,0.2191,-0.3210567533969879,1.0738861560821533,1.012048363685608,0.8271907567977905,0.183656707406044
815.0,0.88,0.3263,-0.38796237111091614,1.0967788696289062,1.23098623752594,0.586243212223053,0.09947124123573303
816.0,-1.306,0.31889999999999996,-0.46412089467048645,1.0613597631454468,1.283830165863037,0.6866404414176941,0.16727499663829803
817.0,-0.77,0.15339999999999998,0.013661052100360394,0.9538854360580444,1.992757797241211,0.8344901204109192,0.803503155708313
818.0,0.868,0.15649999999999997,-0.008116662502288818,1.0727038383483887,1.2762744426727295,1.2133623361587524,0.6154099702835083
819.0,-0.77,0.2029,-0.01900268904864788,0.9542375206947327,1.1822787523269653,0.5762139558792114,0.508228063583374
820.0,-0.227,0.10609999999999997,-0.13996155560016632,1.0289793014526367,2.0365991592407227,0.5156277418136597,0.5290274620056152
